what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1383764027839
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1383764027840
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1383764027842
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1383764027843
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1383764027843
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1383764027857
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1383764027858
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1383764027859
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1383764027860
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1383764027861
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1383764027874
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1383764027906
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1383764027907
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1383764027908
started,bundle,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.adt",1383764027908
started,bundle,com.android.ide.eclipse.base,22.0.1.v201305230001--685705,"com.android.ide.eclipse.base",1383764027909
started,bundle,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms",1383764027923
started,bundle,com.android.ide.eclipse.traceview,22.0.1.v201305230001--685705,"com.android.ide.eclipse.traceview",1383764027923
started,bundle,org.eclipse.wb.core,1.5.2.r37x201302111859,"org.eclipse.wb.core",1383764027943
started,bundle,org.eclipse.wb.core.lib,1.5.2.r37x201302111859,"org.eclipse.wb.core.lib",1383764027968
started,bundle,org.eclipse.wb.discovery.core,1.5.2.r37x201302111927,"org.eclipse.wb.discovery.core",1383764027976
os,sysinfo,,,"macosx",1383764027980
arch,sysinfo,,,"x86_64",1383764027980
ws,sysinfo,,,"cocoa",1383764027980
locale,sysinfo,,,"pt_BR",1383764027980
processors,sysinfo,,,"4",1383764027980
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383764027980
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1383764027980
java.specification.name,sysinfo,,,"Java Platform API Specification",1383764027980
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383764027980
java.specification.version,sysinfo,,,"1.6",1383764027980
java.vendor,sysinfo,,,"Apple Inc.",1383764027980
java.version,sysinfo,,,"1.6.0_65",1383764027980
java.vm.info,sysinfo,,,"mixed mode",1383764027980
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1383764027980
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383764027980
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383764027980
java.vm.specification.version,sysinfo,,,"1.0",1383764027980
java.vm.vendor,sysinfo,,,"Apple Inc.",1383764027980
java.vm.version,sysinfo,,,"20.65-b04-462",1383764027980
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1383764028127
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1383764028136
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1383764028147
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1383764028167
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1383764028203
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1383764028299
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383764028398
started,bundle,org.eclipse.wb.discovery.ui,1.5.2.r37x201302111927,"org.eclipse.wb.discovery.ui",1383764029692
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764041046
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1383764042767
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1383764042866
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1383764042868
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1383764042878
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1383764044128
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1383764044172
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1383764045468
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764047211
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383764048028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764048305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764179360
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383764179877
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764181652
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764185132
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383764198465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764205252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764205456
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764207241
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1383764213603
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1383764213607
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1383764214274
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1383764214279
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1383764214443
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1383764214514
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1383764214568
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383764215583
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383764215725
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1383764216421
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1383764216496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764226743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764228647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764230857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764248308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764251567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764254345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764258490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764319117
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1383764319213
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764321793
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764325969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764326183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764394173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764396266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764414796
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764422585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764422800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764510357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764514612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764542235
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1383764544918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383764550176
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1383764550421
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1383764550421
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383764553002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383764553056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764565691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764566664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764567088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764610417
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383764613691
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764619135
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764622202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383764626557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764629399
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383764635293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764635362
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1383764639436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764645530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764685671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383764687281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764690185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383764692929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764696597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383764698429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383764700049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764700987
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1383764708079
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1383764708091
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1383764708100
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1383764708159
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1383764708172
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1383764708213
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1383764708215
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1383764708390
error,log,,,"Internal Error",1383764736515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764747801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764749542
error,log,,,"Internal Error",1383764749818
error,log,,,"Internal Error",1383764749821
error,log,,,"Internal Error",1383764752430
error,log,,,"Internal Error",1383764753421
error,log,,,"Internal Error",1383764756087
error,log,,,"Internal Error",1383764766805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764775794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764786818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764789119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764798030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764798779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764816462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383764819438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764820707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383764826461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764828813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1383764848238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383764850420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383764851315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383764851456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383764853043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764861829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383764864267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764865190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764914975
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383764916175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383764920848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764946003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383764948832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383764950946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764951542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1383764958787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383764959096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383764959671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383765057357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383765062988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383765066483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383765067582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383765068115
